,company,title,areas,value,value_trans,z_by_company
424462,Central Retail Corporation Public Company Limited,"What drives the innovation inside, and integrated supply chains of Thai based global traders: A strategic management perspective on supply chain performance","['Management Information Systems', 'Information Systems', 'Information Systems and Management']",0.4240528345108032,3.02255675317677,3.1628053736587343
424467,Central Retail Corporation Public Company Limited,The role of formal and informal socialization in the creation of a supply chain rational capital in the food industry of Thailand,"['Management Information Systems', 'Information Systems', 'Information Systems and Management']",0.4027034342288971,2.9177016021552804,3.0539543016213426
424476,Central Retail Corporation Public Company Limited,The determinants of the medical tourism supply chain of Thailand,"['Management Information Systems', 'Information Systems', 'Information Systems and Management']",0.42737680673599243,3.038425348925403,3.1792787051273304
424481,Central Retail Corporation Public Company Limited,An application of social capital theory in supply chain: A case of Thai global buyer firms,"['Management Information Systems', 'Information Systems', 'Information Systems and Management']",0.4218640923500061,3.012041818786992,3.1518897260288377
424510,Central Retail Corporation Public Company Limited,"The mediating role of pharmacy engagement on the relationship of perceived service quality, customer perception, price strategy with pharmacy customer devotion",['Pharmaceutical Science'],0.44775137305259705,3.1331221369938067,3.277584289539019
425079,Central Retail Corporation Public Company Limited,THE ROLE OF RETAIL MIX ELEMENTS IN ENHANCING CUSTOMER ENGAGEMENT: EVIDENCE FROM THAI FAST-MOVING CONSUMER GOODS RETAIL SECTOR,"['Education', 'Business, Management and Accounting (all)', 'Social Sciences (miscellaneous)', 'Economics, Econometrics and Finance (all)', 'Literature and Literary Theory']",0.47815608978271484,3.2666380231333547,3.416188327573675
425170,Central Retail Corporation Public Company Limited,Can social capital dimensions optimize operational performance? - Mediating role of supply chain collaboration,"['Management Information Systems', 'Information Systems', 'Information Systems and Management']",0.4593350887298584,3.1850567575466715,3.3314980845978415
425247,Central Retail Corporation Public Company Limited,Optimal storage locations for warehouse efficiency improvement in a haircare manufacturer,['Engineering (all)'],0.3994346857070923,2.901186664053996,3.0368099963636297
425353,Central Retail Corporation Public Company Limited,Impact of supply chain uncertainties on supply chain performance in manufacturing companies: Moderating role of organisational centralization,"['Management Information Systems', 'Information Systems', 'Information Systems and Management']",0.40727585554122925,2.940594383509979,3.077719503121704
425518,Central Retail Corporation Public Company Limited,Barriers and Factors Affecting E-commerce Utilization of Thai Small and Medium-Sized Enterprises in Food and Beverage and Retail Services,['Business and International Management'],0.39536038041114807,2.8804254077391818,3.0152575501109187
425986,Central Retail Corporation Public Company Limited,The supply chain improvement planning and supply chain performance: Does the global configuration of supply chain matters in Thai based international firms?,"['Management Information Systems', 'Information Systems', 'Information Systems and Management']",0.4314858913421631,3.057876803145375,3.1994714340863135
426472,Central Retail Corporation Public Company Limited,Social network analysis and network centrality in community enterprises: evidence from One Tambon One Product entrepreneurship program in border Thailand,"['Business and International Management', 'Economics, Econometrics and Finance (miscellaneous)', 'Strategy and Management']",0.42752987146377563,3.0391531868420727,3.1800342801918564
426697,Central Retail Corporation Public Company Limited,The role of corporate governance in creating a capable supply chain: A case of Indonesian Tin industry,"['Management Information Systems', 'Information Systems', 'Information Systems and Management']",0.40632957220077515,2.93587646304987,3.0728217876078068
426825,Central Retail Corporation Public Company Limited,Identification and validation of decision factors for selecting smart food packaging technology: A case of thailand’s food industry,['Psychology (all)'],0.42062366008758545,3.0060592667302997,3.145679185120294
427229,Central Retail Corporation Public Company Limited,The Impact of Wisdom and Pharmaceutical Care on the Corporate Identity of Thai Pharmacy Retail Stores,"['Management Information Systems', 'Finance', 'Economics and Econometrics']",0.441243052482605,3.1033452456305657,3.246672631740105
439428,Thai Life Insurance Public Company Limited,What we need to solve the urgent crisis of and how to develop sustainable Long Term Care in Thailand: Policy makers' perspectives,"['Public Health, Environmental and Occupational Health']",0.5369157791137695,3.5008288715861453,3.0158651266286696
450230,Global Power Synergy Public Company Limited,Standardized the natural gas data for Thailand's sustainable goal,['Energy (all)'],0.4905672073364258,3.318614433085862,3.808212964416019
452517,Global Power Synergy Public Company Limited,Challenge of Renewable Energy Transition towards Krabi's Sustainable Energy City,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.44381284713745117,3.115154710667824,3.5768059007097697
452665,Global Power Synergy Public Company Limited,Analyzing impact of changing fuel-mix composition of Thailand power generation,"['Environmental Science (all)', 'Energy (all)', 'Earth and Planetary Sciences (all)']",0.4948180019855499,3.3360947738105056,3.8280944145212312
453247,Global Power Synergy Public Company Limited,Comparative Techno-Economic Evaluation of a Standalone Solar Power System for Scaled Implementation in Off-Grid Areas,"['Renewable Energy, Sustainability and the Environment', 'Fuel Technology', 'Engineering (miscellaneous)', 'Energy Engineering and Power Technology', 'Energy (miscellaneous)', 'Control and Optimization', 'Electrical and Electronic Engineering']",0.39133912324905396,2.859740357214895,3.2863076887858726
453908,Global Power Synergy Public Company Limited,"Evaluation of CSR project from the economic, environmental and social performances monitoring by using the case study of renewable energy for a community project in Thailand","['Software', 'Human-Computer Interaction', 'Computer Vision and Pattern Recognition', 'Computer Networks and Communications']",0.37726300954818726,2.785780158471509,3.2021882757692146
454950,Global Power Synergy Public Company Limited,Assessment on Energy Technology Toward Carbon Neutrality Policy Using Multi-Criteria Decision Analysis: A Case of Thailand,"['Energy (all)', 'Economics, Econometrics and Finance (all)']",0.37976935505867004,2.7991289623600326,3.217370678827285
456284,Global Power Synergy Public Company Limited,"A cross-country comparison of compensation mechanisms for distributed photovoltaics in the Philippines, Thailand, and Vietnam","['Renewable Energy, Sustainability and the Environment']",0.3599357604980469,2.691295469781597,3.094725117385424
456342,Global Power Synergy Public Company Limited,An Overview of Coal Energy Sources and Supply in Thailand,['Energy (all)'],0.45648476481437683,3.172401989908623,3.641916698251635
456738,Global Power Synergy Public Company Limited,The economics of solar PV self-consumption in Thailand,"['Renewable Energy, Sustainability and the Environment']",0.34717583656311035,2.6191741457307947,3.012697167917803
456783,Global Power Synergy Public Company Limited,Challenges of Energy Efficiency Promoting Policy in Thailand,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']",0.3831179440021515,2.8168410374932695,3.237515694509089
456799,Global Power Synergy Public Company Limited,Optimal hybrid renewable energy system considering maximum profit from electricity sale,"['Computer Networks and Communications', 'Hardware and Architecture', 'Information Systems', 'Signal Processing', 'Information Systems and Management', 'Electrical and Electronic Engineering']",0.38151001930236816,2.808353471559082,3.2278622717701744
456800,Global Power Synergy Public Company Limited,Power development planning considering energy storage system,"['Computer Networks and Communications', 'Hardware and Architecture', 'Information Systems', 'Signal Processing', 'Information Systems and Management', 'Electrical and Electronic Engineering']",0.3476484417915344,2.6218850453300546,3.0157804382025146
456979,Global Power Synergy Public Company Limited,Preliminarily screening geographical hotspots for new rooftop pv installation: A case study in Thailand,"['Renewable Energy, Sustainability and the Environment', 'Building and Construction', 'Fuel Technology', 'Engineering (miscellaneous)', 'Energy Engineering and Power Technology', 'Energy (miscellaneous)', 'Control and Optimization', 'Electrical and Electronic Engineering']",0.35399505496025085,2.6579923458618295,3.0568474577340243
457195,Global Power Synergy Public Company Limited,Does Thailand fulfill the ASEAN requirements for foreign direct investment under partial liberalization in electricity industry?,['Law'],0.39083749055862427,2.857146348855522,3.283357365987149
